paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-23703790,23703790,,10.1002/hep.26496,Signal transducer and activator of transcription 3 is a proviral host factor for hepatitis C virus.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23696811,23696811,PMC3655974,10.1371/journal.pone.0063300,"A ""candidate-interactome"" aggregate analysis of genome-wide association data in multiple sclerosis.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3655974.json,PMC XML downloaded and normalized.
pmid-23696271,23696271,,10.1002/jcp.24397,"Some mechanisms of FLIP expression in inhibition of HIV-1 replication in Jurkat cells, CD4+ T cells and PBMCs.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23684312,23684312,PMC4104530,10.1016/j.chom.2013.04.011,Quantitative phosphoproteomics reveals extensive cellular reprogramming during HIV-1 entry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4104530.json,PMC XML downloaded and normalized.
pmid-23682656,23682656,,10.1021/pr3011217,Understanding the biological context of NS5A-host interactions in HCV infection: a network-based approach.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23675659,23675659,PMC3893124,10.1056/NEJMra1213651,Current and future therapies for hepatitis C virus infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3893124.json,PMC XML downloaded and normalized.
pmid-23675303,23675303,PMC3649985,10.1371/journal.ppat.1003359,The lipid kinase phosphatidylinositol-4 kinase III alpha regulates the phosphorylation status of hepatitis C virus NS5A.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3649985.json,PMC XML downloaded and normalized.
pmid-23659500,23659500,,10.1042/CS20120594,Amiodarone inhibits the entry and assembly steps of hepatitis C virus life cycle.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23658456,23658456,PMC3754039,10.1128/JVI.03544-12,DNA topoisomerase 1 facilitates the transcription and replication of the Ebola virus genome.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23641933,23641933,PMC3655873,10.1186/1471-2334-13-203,"Plasma metabolomics identifies lipid abnormalities linked to markers of inflammation, microbial translocation, and hepatic function in HIV patients receiving protease inhibitors.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3655873.json,PMC XML downloaded and normalized.
pmid-23640893,23640893,PMC3682580,10.1074/jbc.M113.468975,Interleukin-2 inhibits HIV-1 replication in some human T cell lymphotrophic virus-1-infected cell lines via the induction and incorporation of APOBEC3G into the virion.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23629707,23629707,PMC3697367,10.1128/AAC.00281-13,"Multiplex liquid chromatography-tandem mass spectrometry assay for simultaneous therapeutic drug monitoring of ribavirin, boceprevir, and telaprevir.",available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23627436,23627436,PMC3655864,10.1186/1472-6882-13-91,Extract of Scutellaria baicalensis inhibits dengue virus replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3655864.json,PMC XML downloaded and normalized.
pmid-23612972,23612972,PMC3675592,10.1074/jbc.M112.437129,Site-specific acetylation of the proteasome activator REGγ directs its heptameric structure and functions.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23611896,23611896,,10.1097/MEG.0b013e328360aeb4,Mutations in the NS5A gene are associated with response to interferon+ribavirin combination therapy in patients with chronic hepatitis C virus 3a infection.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23601957,23601957,PMC3947873,10.1016/j.coviro.2013.03.004,Epigenetic regulation of EBV and KSHV latency.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3947873.json,PMC XML downloaded and normalized.
pmid-23601646,23601646,,10.1016/j.chembiol.2013.03.014,Modulation of fatty acid synthase enzyme activity and expression during hepatitis C virus replication.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23593299,23593299,PMC3623958,10.1371/journal.pone.0060734,Structural and functional role of INI1 and LEDGF in the HIV-1 preintegration complex.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3623958.json,PMC XML downloaded and normalized.
pmid-23593195,23593195,PMC3625227,10.1371/journal.pone.0060333,Discovery of cellular proteins required for the early steps of HCV infection using integrative genomics.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3625227.json,PMC XML downloaded and normalized.
pmid-23580777,23580777,,10.1093/glycob/cwt028,O-GlcNAc transferase inhibits KSHV propagation and modifies replication relevant viral proteins as detected by systematic O-GlcNAcylation analysis.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23569282,23569282,PMC3637786,10.1073/pnas.1303645110,Redesign of a cross-reactive antibody to dengue virus with broad-spectrum activity and increased in vivo potency.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23555257,23555257,PMC3605286,10.1371/journal.ppat.1003244,Temporal analysis of hepatitis C virus cell entry with occludin directed blocking antibodies.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3605286.json,PMC XML downloaded and normalized.
pmid-23554569,23554569,PMC3608127,10.1155/2013/673240,Hepatitis C virus adaptation to T-cell immune pressure.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3608127.json,PMC XML downloaded and normalized.
pmid-23552423,23552423,PMC3676111,10.1128/JVI.01006-12,EWSR1 binds the hepatitis C virus cis-acting replication element and is required for efficient viral replication.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23552417,23552417,PMC3676093,10.1128/JVI.00525-13,Human La protein interaction with GCAC near the initiator AUG enhances hepatitis C Virus RNA replication by promoting linkage between 5' and 3' untranslated regions.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23552407,23552407,PMC3676112,10.1128/JVI.00538-13,Genome-wide analysis of host mRNA translation during hepatitis C virus infection.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23545144,23545144,,10.1016/j.virol.2013.03.005,DNA methyltransferases 1 and 3B are required for hepatitis C virus infection in cell culture.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23542347,23542347,,10.1016/j.jhep.2013.03.022,"Arylacetamide deacetylase: a novel host factor with important roles in the lipolysis of cellular triacylglycerol stores, VLDL assembly and HCV production.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23541657,23541657,,10.1016/j.chroma.2013.02.030,Immunocapture couples with matrix-assisted laser desorption/ionization time-of-flight mass spectrometry for rapid detection of type 1 dengue virus.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23536806,23536806,PMC3594161,10.1371/journal.pone.0058656,Proteomic biomarkers for ageing the mosquito Aedes aegypti to determine risk of pathogen transmission.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3594161.json,PMC XML downloaded and normalized.
pmid-23536653,23536653,PMC3648113,10.1128/JVI.03327-12,"The cellular decapping activators LSm1, Pat1, and Dhh1 control the ratio of subgenomic to genomic Flock House virus RNAs.",available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23529134,23529134,,10.1016/j.jcv.2013.03.002,Proteomic characterization of hepatitis C eradication: enzyme switch in the healing liver.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23527139,23527139,PMC3601059,10.1371/journal.pone.0059211,"Interaction and inhibition of dengue envelope glycoprotein with mammalian receptor DC-sign, an in-silico approach.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3601059.json,PMC XML downloaded and normalized.
pmid-23522085,23522085,,10.1111/liv.12151,Ca(2+) /S100 proteins regulate HCV virus NS5A-FKBP8/FKBP38 interaction and HCV virus RNA replication.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23516533,23516533,PMC3597726,10.1371/journal.pone.0058675,N-substituted benzyl matrinic acid derivatives inhibit hepatitis C virus (HCV) replication through down-regulating host heat-stress cognate 70 (Hsc70) expression.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3597726.json,PMC XML downloaded and normalized.
pmid-23498955,23498955,,10.1016/j.chom.2013.02.006,HRas signal transduction promotes hepatitis C virus cell entry by triggering assembly of the host tetraspanin receptor complex.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23478265,23478265,PMC3647972,10.1128/MCB.01603-12,Human DEAD box helicase 3 couples IκB kinase ε to interferon regulatory factor 3 activation.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23463202,23463202,PMC3925669,10.1007/978-3-642-27340-7_8,Virion assembly and release.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3925669.json,PMC XML downloaded and normalized.
pmid-23460728,23460728,PMC3600911,10.1084/jem.20120572,IL-27 inhibits HIV-1 infection in human macrophages by down-regulating host factor SPTBN1 during monocyte to macrophage differentiation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3600911.json,PMC XML downloaded and normalized.
pmid-23459477,23459477,PMC3632909,10.1128/AAC.02294-12,Pharmacokinetics of phase I nevirapine metabolites following a single dose and at steady state.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23439556,23439556,PMC3634434,10.3390/ijms14034525,Molecular Analysis of RNA-RNA Interactions between 5' and 3' Untranslated Regions during the Initiation of Translation of a Cardiovirulent and a Live-Attenuated Coxsackievirus B3 Strains.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3634434.json,PMC XML downloaded and normalized.
pmid-23435345,23435345,,10.1016/j.jchromb.2013.01.029,"A rugged and accurate liquid chromatography-tandem mass spectrometry method for the determination of asunaprevir, an NS3 protease inhibitor, in plasma.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23432487,23432487,,10.2174/1570162x11311020004,Antiretroviral drugs to prevent mother-to-child transmission of HIV during breastfeeding.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23432411,23432411,PMC4065613,10.1021/pr300918r,The conserved set of host proteins incorporated into HIV-1 virions suggests a common egress pathway in multiple cell types.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4065613.json,PMC XML downloaded and normalized.
pmid-23420847,23420847,PMC3617291,10.1074/jbc.M112.434910,Diacylglycerol acyltransferase-1 localizes hepatitis C virus NS5A protein to lipid droplets and enhances NS5A interaction with the viral capsid core.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23396443,23396443,PMC3616739,10.1093/nar/gkt074,Structural basis for high-affinity binding of LEDGF PWWP to mononucleosomes.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3616739.json,PMC XML downloaded and normalized.
pmid-23380655,23380655,,10.1097/COH.0b013e32835d3271,Proteomics as a novel HIV immune monitoring tool.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23376163,23376163,,10.1016/j.micinf.2013.01.004,Identification and characterization of a 43 kDa actin protein involved in the DENV-2 binding and infection of ECV304 cells.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23365451,23365451,PMC3624358,10.1128/JVI.00954-12,Contrasting roles of mitogen-activated protein kinases in cellular entry and replication of hepatitis C virus: MKNK1 facilitates cell entry.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23354285,23354285,,10.1016/j.jhep.2013.01.022,TIP47 plays a crucial role in the life cycle of hepatitis C virus.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23350850,23350850,,10.1517/14712598.2013.764409,Antiviral activity of the interferon α family: biological and pharmacological aspects of the treatment of chronic hepatitis C.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23350007,23350007,PMC3547849,10.1371/journal.pntd.0002005,Bispidine-amino acid conjugates act as a novel scaffold for the design of antivirals that block Japanese encephalitis virus replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3547849.json,PMC XML downloaded and normalized.
pmid-23341616,23341616,PMC3568341,10.1073/pnas.1219702110,Uracil DNA glycosylase initiates degradation of HIV-1 cDNA containing misincorporated dUTP and prevents viral integration.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23334837,23334837,,10.1007/s00705-013-1602-1,Deciphering the host-pathogen protein interface in chikungunya virus-mediated sickness.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23333304,23333304,PMC3582769,10.1016/j.molcel.2012.12.012,CBFβ stabilizes HIV Vif to counteract APOBEC3 at the expense of RUNX1 target gene expression.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3582769.json,PMC XML downloaded and normalized.
pmid-23326450,23326450,PMC3543448,10.1371/journal.pone.0053535,"Identification of new protein interactions between dengue fever virus and its hosts, human and mosquito.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3543448.json,PMC XML downloaded and normalized.
pmid-23325685,23325685,PMC3592152,10.1128/JVI.03299-12,Reevaluation of the requirement for TIP47 in human immunodeficiency virus type 1 envelope glycoprotein incorporation.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23324467,23324467,PMC3709587,10.1099/vir.0.050633-0,"The C terminus of NS5A domain II is a key determinant of hepatitis C virus genome replication, but is not required for virion assembly and release.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3709587.json,PMC XML downloaded and normalized.
pmid-23316055,23316055,PMC3585047,10.1074/jbc.M112.421875,HIV-1 viral infectivity factor (Vif) alters processive single-stranded DNA scanning of the retroviral restriction factor APOBEC3G.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3585047.json,PMC XML downloaded and normalized.
pmid-23308151,23308151,PMC3538641,10.1371/journal.pone.0053138,Cell-to-cell transmission can overcome multiple donor and target cell barriers imposed on cell-free HIV.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3538641.json,PMC XML downloaded and normalized.
pmid-23301014,23301014,PMC3534623,10.1371/journal.pone.0053017,Proteomic analysis of lipid droplets from Caco-2/TC7 enterocytes identifies novel modulators of lipid secretion.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3534623.json,PMC XML downloaded and normalized.
pmid-23300164,23300164,,10.1093/infdis/jis938,Detection of hepatitis C virus transmission by use of DNA mass spectrometry.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23282062,23282062,PMC3564510,10.1021/pr300869h,Proteomic analysis of early HIV-1 nucleoprotein complexes.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3564510.json,PMC XML downloaded and normalized.
pmid-23266878,23266878,,10.1007/s11262-012-0865-z,Kaposi's sarcoma: a computational approach through protein-protein interaction and gene regulatory networks analysis.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23265151,23265151,,10.1586/egh.12.69,Sex hormones and HCV: an unresolved mystery.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23264353,23264353,PMC3591663,10.1074/mcp.M112.019141,Metabolomic analysis of key regulatory metabolites in hepatitis C virus-infected tree shrews.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23242014,23242014,,10.1093/glycob/cws171,Mass spectrometric analysis of hepatitis C viral envelope protein E2 reveals extended microheterogeneity of mucin-type O-linked glycosylation.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23235831,23235831,PMC3536884,10.1038/nature11724,CCR5 is a receptor for Staphylococcus aureus leukotoxin ED.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3536884.json,PMC XML downloaded and normalized.
pmid-23221546,23221546,PMC3571454,10.1128/JVI.02272-12,Stimulation of NF-κB activity by the HIV restriction factor BST2.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23216931,23216931,,10.1111/hepr.12018,"Serum peptides, represented by complement 3f des-arginine, are useful for prediction of the response to pegylated interferon-α plus ribavirin in patients with chronic hepatitis C.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23115293,23115293,PMC3554099,10.1128/JVI.01634-12,AMP-activated protein kinase is required for the macropinocytic internalization of ebolavirus.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23103333,23103333,,10.1016/j.pharmthera.2012.10.007,"Dengue virus therapeutic intervention strategies based on viral, vector and host factors involved in disease pathogenesis.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23097449,23097449,PMC3536371,10.1128/JVI.01047-12,Rapid intracellular competition between hepatitis C viral genomes as a result of mitosis.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23086116,23086116,PMC3566265,10.1007/s10620-012-2438-3,Insulin sensitivity and variability in hepatitis C virus infection using direct measurement.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3566265.json,PMC XML downloaded and normalized.
pmid-23075915,23075915,,10.1097/QAI.0b013e318275da93,Pharmacokinetic interaction between boceprevir and etravirine in HIV/HCV seronegative volunteers.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23068963,23068963,,10.1016/j.jviromet.2012.10.003,Multiple phosphorylable sites in the Zaire Ebolavirus nucleoprotein evidenced by high resolution tandem mass spectrometry.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22959093,22959093,,10.1016/j.clinre.2012.07.002,Hepatitis C virus and lipids in the era of direct acting antivirals (DAAs).,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22954720,22954720,,10.3851/IMP2354,ITX 5061 quantitation in human plasma with reverse phase liquid chromatography and mass spectrometry detection.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22911572,22911572,,10.1002/hep.26017,Hepatitis C virus NS4B protein targets STING and abrogates RIG-I-mediated type I interferon-dependent innate immunity.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22689516,22689516,,10.1136/gutjnl-2011-301798,Very low-density lipoprotein/lipo-viro particles reverse lipoprotein lipase-mediated inhibition of hepatitis C virus infection via apolipoprotein C-III.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22429134,22429134,,10.2174/13892010113149990201,Capsid assembly as a point of intervention for novel anti-viral therapeutics.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32226203,32226203,PMC7099323,10.1007/s40011-011-0015-8,Rapid and Real-time Detection of Human Viral Infections: Current Trends and Future Perspectives.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7099323.json,PMC XML downloaded and normalized.
pmid-24278733,24278733,PMC3820461,10.6064/2012/709853,Lipoprotein receptors and lipid enzymes in hepatitis C virus entry and early steps of infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3820461.json,PMC XML downloaded and normalized.
pmid-23322623,23322623,,10.3851/IMP2466,Application of mass spectrometry to molecular surveillance of hepatitis B and C viral infections.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23254580,23254580,,10.18926/AMO/49042,Eradication of hepatitis C virus subgenomic replicon by interferon results in aberrant retinol-related protein expression.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23237566,23237566,PMC3531276,10.1186/1742-4690-9-107,Glyceraldehyde 3-phosphate dehydrogenase negatively regulates human immunodeficiency virus type 1 infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3531276.json,PMC XML downloaded and normalized.
pmid-23231760,23231760,PMC3527137,10.1186/1742-4690-9-105,"SAMHD1 restricts HIV-1 infection in dendritic cells (DCs) by dNTP depletion, but its expression in DCs and primary CD4+ T-lymphocytes cannot be upregulated by interferons.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3527137.json,PMC XML downloaded and normalized.
